+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | LINKUSDT  |
| No. days                    | 919.665   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.135%    |
| Final balance               | 5166.2    |
| Final equity                | 5166.23   |
| Net PNL + fees              | 3666.2    |
| Total gain                  | 247.4%    |
| Average daily gain          | 0.138%    |
| DG mean std ratio           | 0.1663    |
| Price action distance mean  | 0.0189392 |
| Price action distance std   | 0.0188195 |
| Price action distance max   | 0.313139  |
| Closest bankruptcy          | 99.92%    |
| Lowest equity/balance ratio | 0.7614    |
| Equity/balance ratio std    | 0.006948  |
| No. fills                   | 4722      |
| No. entries                 | 2538      |
| No. closes                  | 2184      |
| No. initial entries         | 1862      |
| No. reentries               | 676       |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 2184      |
| Average n fills per day     | 5.13      |
| Mean hours stuck            | 4.88426   |
| Max hours stuck             | 163.1     |
| PNL sum                     | 3711.0    |
| Profit sum                  | 3711.0    |
| Loss sum                    | 0.0       |
| Fee sum                     | -44.43    |
| Biggest pos size            | 774.0     |
| Biggest pos cost            | 4943.0    |
| Volume quote                | 444327.0  |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.134%    |
| Final balance               | 1696.63   |
| Final equity                | 1695.85   |
| Net PNL + fees              | 196.631   |
| Total gain                  | 13.21%    |
| Average daily gain          | 0.0134%   |
| DG mean std ratio           | 0.1009    |
| Price action distance mean  | 0.0286296 |
| Price action distance std   | 0.0215698 |
| Price action distance max   | 0.159111  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.981     |
| Equity/balance ratio std    | 0.00104   |
| No. fills                   | 2782      |
| No. entries                 | 1648      |
| No. closes                  | 1134      |
| No. initial entries         | 906       |
| No. reentries               | 742       |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 1134      |
| Average n fills per day     | 3.03      |
| Mean hours stuck            | 8.30085   |
| Max hours stuck             | 275.517   |
| PNL sum                     | 198.2     |
| Profit sum                  | 198.2     |
| Loss sum                    | 0.0       |
| Fee sum                     | -1.556    |
| Biggest pos size            | 55.4      |
| Biggest pos cost            | 168.6     |
| Volume quote                | 15555.6   |
+-----------------------------+-----------+
