+------------------------------------------+
|                 Summary                  |
+-----------------------------+------------+
| Metric                      | Value      |
+-----------------------------+------------+
| Exchange                    | bybit      |
| Market type                 | futures    |
| Symbol                      | WAVESUSDT  |
| No. days                    | 718.706    |
| Starting balance            | 1500.0     |
|                             |            |
| Long                        | True       |
| ADG realized per exposure   | 0.443%     |
| Final balance               | 36066.3    |
| Final equity                | 4729.0     |
| Net PNL + fees              | 34566.3    |
| Total gain                  | 2399.0%    |
| Average daily gain          | 0.323%     |
| DG mean std ratio           | 0.05358    |
| Price action distance mean  | 0.895072   |
| Price action distance std   | 2.11872    |
| Price action distance max   | 9.44973    |
| Closest bankruptcy          | 99.8%      |
| Lowest equity/balance ratio | 0.09568    |
| Equity/balance ratio std    | 0.2833     |
| No. fills                   | 50509      |
| No. entries                 | 41696      |
| No. closes                  | 8813       |
| No. initial entries         | 5996       |
| No. reentries               | 35700      |
| No. unstuck entries         | 0          |
| No. unstuck closes          | 0          |
| No. normal closes           | 8813       |
| Average n fills per day     | 70.3       |
| Mean hours stuck            | 0.476912   |
| Max hours stuck             | 2838.95    |
| PNL sum                     | 35990.0    |
| Profit sum                  | 35990.0    |
| Loss sum                    | 0.0        |
| Fee sum                     | -1423.0    |
| Biggest pos size            | 1881.1     |
| Biggest pos cost            | 36070.0    |
| Volume quote                | 14228300.0 |
|                             |            |
| Short                       | True       |
| ADG realized per exposure   | 0.0668%    |
| Final balance               | 1573.75    |
| Final equity                | 1573.15    |
| Net PNL + fees              | 73.7505    |
| Total gain                  | 5.115%     |
| Average daily gain          | 0.00668%   |
| DG mean std ratio           | 0.06395    |
| Price action distance mean  | 0.0243788  |
| Price action distance std   | 0.02519    |
| Price action distance max   | 0.297549   |
| Closest bankruptcy          | 100.0%     |
| Lowest equity/balance ratio | 0.957      |
| Equity/balance ratio std    | 0.001887   |
| No. fills                   | 12179      |
| No. entries                 | 6721       |
| No. closes                  | 5458       |
| No. initial entries         | 5345       |
| No. reentries               | 1372       |
| No. unstuck entries         | 4          |
| No. unstuck closes          | 1          |
| No. normal closes           | 5457       |
| Average n fills per day     | 16.9       |
| Mean hours stuck            | 1.42707    |
| Max hours stuck             | 139.25     |
| PNL sum                     | 76.73      |
| Profit sum                  | 76.95      |
| Loss sum                    | -0.2229    |
| Fee sum                     | -2.975     |
| Biggest pos size            | 31.3       |
| Biggest pos cost            | 158.3      |
| Volume quote                | 29753.0    |
+-----------------------------+------------+
