+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | DYDXUSDT  |
| No. days                    | 326.853   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.263%    |
| Final balance               | 3535.47   |
| Final equity                | 3534.6    |
| Net PNL + fees              | 2035.47   |
| Total gain                  | 142.3%    |
| Average daily gain          | 0.27%     |
| DG mean std ratio           | 0.2165    |
| Price action distance mean  | 0.0169578 |
| Price action distance std   | 0.0182107 |
| Price action distance max   | 0.244352  |
| Closest bankruptcy          | 99.97%    |
| Lowest equity/balance ratio | 0.8036    |
| Equity/balance ratio std    | 0.008935  |
| No. fills                   | 17354     |
| No. entries                 | 9306      |
| No. closes                  | 8048      |
| No. initial entries         | 8035      |
| No. reentries               | 1271      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 8048      |
| Average n fills per day     | 53.1      |
| Mean hours stuck            | 0.452287  |
| Max hours stuck             | 91.7833   |
| PNL sum                     | 2135.0    |
| Profit sum                  | 2135.0    |
| Loss sum                    | 0.0       |
| Fee sum                     | -99.51    |
| Biggest pos size            | 1645.8    |
| Biggest pos cost            | 2812.0    |
| Volume quote                | 995127.0  |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.38%     |
| Final balance               | 1698.31   |
| Final equity                | 1698.31   |
| Net PNL + fees              | 198.309   |
| Total gain                  | 13.69%    |
| Average daily gain          | 0.0377%   |
| DG mean std ratio           | 0.3518    |
| Price action distance mean  | 0.014682  |
| Price action distance std   | 0.0135347 |
| Price action distance max   | 0.110825  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.9876    |
| Equity/balance ratio std    | 0.0008301 |
| No. fills                   | 24820     |
| No. entries                 | 17698     |
| No. closes                  | 7122      |
| No. initial entries         | 6871      |
| No. reentries               | 10827     |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 7122      |
| Average n fills per day     | 75.9      |
| Mean hours stuck            | 0.329793  |
| Max hours stuck             | 43.7      |
| PNL sum                     | 205.3     |
| Profit sum                  | 205.3     |
| Loss sum                    | 0.0       |
| Fee sum                     | -7.003    |
| Biggest pos size            | 136.9     |
| Biggest pos cost            | 169.0     |
| Volume quote                | 70030.9   |
+-----------------------------+-----------+
