+------------------------------------------+
|                 Summary                  |
+-----------------------------+------------+
| Metric                      | Value      |
+-----------------------------+------------+
| Exchange                    | bybit      |
| Market type                 | futures    |
| Symbol                      | MANAUSDT   |
| Passivbot mode              | emas       |
| No. days                    | 690.0      |
| Starting balance            | 500.0      |
|                             |            |
| Long                        | True       |
| ADG realized per exposure   | 0.472%     |
| Final balance               | 1122.49    |
| Final equity                | 1122.49    |
| Net PNL + fees              | 622.487    |
| Total gain                  | 126.1      |
| Average daily gain          | 0.118      |
| Net PNL + fees              | 622.487    |
| Loss to profit ratio        | 0.1063     |
| Price action distance mean  | 0.0106507  |
| Price action distance std   | 0.0280888  |
| Price action distance max   | 0.797048   |
| Closest bankruptcy          | 100.0      |
| Lowest equity/balance ratio | 0.8546     |
| Equity/balance ratio std    | 0.005158   |
| No. fills                   | 32647      |
| No. entries                 | 12649      |
| No. closes                  | 19998      |
| No. initial entries         | 0          |
| No. reentries               | 0          |
| No. unstuck/EMA entries     | 12649      |
| No. unstuck/EMA closes      | 19596      |
| No. normal closes           | 402        |
| Average n fills per day     | 47.6       |
| Mean hours stuck            | 0.504095   |
| Max hours stuck             | 4.41667    |
| PNL sum                     | 630.7      |
| Profit sum                  | 705.7      |
| Loss sum                    | -75.04     |
| Fee sum                     | -8.203     |
| Volume quote                | 683141.0   |
|                             |            |
| Short                       | True       |
| ADG realized per exposure   | 0.0725%    |
| Final balance               | 525.473    |
| Final equity                | 525.4      |
| Net PNL + fees              | 25.4735    |
| Total gain                  | 5.342      |
| Average daily gain          | 0.00725    |
| Net PNL + fees              | 25.4735    |
| Loss to profit ratio        | 0.2407     |
| Price action distance mean  | 0.00944186 |
| Price action distance std   | 0.00858909 |
| Price action distance max   | 0.101692   |
| Closest bankruptcy          | 100.0      |
| Lowest equity/balance ratio | 0.9887     |
| Equity/balance ratio std    | 0.0001368  |
| No. fills                   | 7844       |
| No. entries                 | 4521       |
| No. closes                  | 3323       |
| No. initial entries         | 0          |
| No. reentries               | 0          |
| No. unstuck/EMA entries     | 4521       |
| No. unstuck/EMA closes      | 1153       |
| No. normal closes           | 2170       |
| Average n fills per day     | 11.4       |
| Mean hours stuck            | 2.09715    |
| Max hours stuck             | 233.217    |
| PNL sum                     | 26.71      |
| Profit sum                  | 35.18      |
| Loss sum                    | -8.467     |
| Fee sum                     | -1.235     |
| Volume quote                | 12594.4    |
+-----------------------------+------------+
