+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | ADAUSDT   |
| No. days                    | 905.665   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.155%    |
| Final balance               | 6090.31   |
| Final equity                | 6084.5    |
| Net PNL + fees              | 4590.31   |
| Total gain                  | 318.4%    |
| Average daily gain          | 0.161%    |
| DG mean std ratio           | 0.1335    |
| Price action distance mean  | 0.0151197 |
| Price action distance std   | 0.018233  |
| Price action distance max   | 0.428964  |
| Closest bankruptcy          | 99.72%    |
| Lowest equity/balance ratio | 0.6992    |
| Equity/balance ratio std    | 0.005651  |
| No. fills                   | 31382     |
| No. entries                 | 17501     |
| No. closes                  | 13881     |
| No. initial entries         | 13018     |
| No. reentries               | 4483      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 13881     |
| Average n fills per day     | 34.7      |
| Mean hours stuck            | 0.711232  |
| Max hours stuck             | 143.283   |
| PNL sum                     | 4775.0    |
| Profit sum                  | 4775.0    |
| Loss sum                    | 0.0       |
| Fee sum                     | -185.1    |
| Biggest pos size            | 99251.0   |
| Biggest pos cost            | 5549.0    |
| Volume quote                | 1850860.0 |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.0619%   |
| Final balance               | 1586.47   |
| Final equity                | 1586.27   |
| Net PNL + fees              | 86.4732   |
| Total gain                  | 6.008%    |
| Average daily gain          | 0.00622%  |
| DG mean std ratio           | 0.0611    |
| Price action distance mean  | 0.022802  |
| Price action distance std   | 0.0239734 |
| Price action distance max   | 0.179776  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.9781    |
| Equity/balance ratio std    | 0.001179  |
| No. fills                   | 16666     |
| No. entries                 | 9865      |
| No. closes                  | 6801      |
| No. initial entries         | 6634      |
| No. reentries               | 3228      |
| No. unstuck entries         | 3         |
| No. unstuck closes          | 37        |
| No. normal closes           | 6764      |
| Average n fills per day     | 18.4      |
| Mean hours stuck            | 1.31438   |
| Max hours stuck             | 155.833   |
| PNL sum                     | 90.11     |
| Profit sum                  | 91.42     |
| Loss sum                    | -1.303    |
| Fee sum                     | -3.64     |
| Biggest pos size            | 3260.0    |
| Biggest pos cost            | 157.9     |
| Volume quote                | 36402.7   |
+-----------------------------+-----------+
