+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | XMRUSDT   |
| No. days                    | 888.663   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.157%    |
| Final balance               | 1724.27   |
| Final equity                | 1724.27   |
| Net PNL + fees              | 224.273   |
| Total gain                  | 15.63%    |
| Average daily gain          | 0.0159%   |
| DG mean std ratio           | 0.07231   |
| Price action distance mean  | 0.0179848 |
| Price action distance std   | 0.0452792 |
| Price action distance max   | 1.02992   |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.9499    |
| Equity/balance ratio std    | 0.002815  |
| No. fills                   | 19545     |
| No. entries                 | 10673     |
| No. closes                  | 8872      |
| No. initial entries         | 8317      |
| No. reentries               | 2356      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 8872      |
| Average n fills per day     | 22.0      |
| Mean hours stuck            | 1.11881   |
| Max hours stuck             | 513.917   |
| PNL sum                     | 234.5     |
| Profit sum                  | 234.5     |
| Loss sum                    | 0.0       |
| Fee sum                     | -10.24    |
| Biggest pos size            | 3.29      |
| Biggest pos cost            | 170.7     |
| Volume quote                | 102375.0  |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.208%    |
| Final balance               | 1803.87   |
| Final equity                | 1803.19   |
| Net PNL + fees              | 303.873   |
| Total gain                  | 21.12%    |
| Average daily gain          | 0.0208%   |
| DG mean std ratio           | 0.1307    |
| Price action distance mean  | 0.0136184 |
| Price action distance std   | 0.0207816 |
| Price action distance max   | 0.2036    |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.9744    |
| Equity/balance ratio std    | 0.002283  |
| No. fills                   | 31509     |
| No. entries                 | 20220     |
| No. closes                  | 11289     |
| No. initial entries         | 11280     |
| No. reentries               | 8940      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 11289     |
| Average n fills per day     | 35.5      |
| Mean hours stuck            | 0.679103  |
| Max hours stuck             | 377.45    |
| PNL sum                     | 316.8     |
| Profit sum                  | 316.8     |
| Loss sum                    | 0.0       |
| Fee sum                     | -12.94    |
| Biggest pos size            | 3.84      |
| Biggest pos cost            | 180.8     |
| Volume quote                | 129358.0  |
+-----------------------------+-----------+
