+--------------------------------------------+
|                  Summary                   |
+--------------------------------+-----------+
| Metric                         | Value     |
+--------------------------------+-----------+
| Exchange                       | bybit     |
| Market type                    | futures   |
| Symbol                         | ZRXUSDT   |
| Passivbot mode                 | clock     |
| ADG n subdivisions             | 10        |
| No. days                       | 1100.0    |
| Starting balance               | 1000.0    |
|                                |           |
| Long                           | True      |
| ADG per exposure               | 0.119%    |
| ADG weighted per exposure      | 0.0431%   |
| Final balance                  | 1285.08   |
| Final equity                   | 1285.08   |
| Net PNL + fees                 | 285.084   |
| Net Total gain                 | 28.51%    |
| Average daily gain             | 0.0239%   |
| Average daily gain weighted    | 0.00862%  |
| Loss to profit ratio           | 0.1353    |
| Price action distance mean     | 0.0111656 |
| Price action distance std      | 0.0100535 |
| Price action distance max      | 0.167143  |
| Closest bankruptcy             | 100.0%    |
| Lowest equity/balance ratio    | 0.9565    |
| Mean of 10 worst eq/bal ratios | 0.9808    |
| Equity/balance ratio std       | 0.0006471 |
| No. fills                      | 13651     |
| No. entries                    | 6538      |
| No. closes                     | 7113      |
| No. initial entries            | 0         |
| No. reentries                  | 0         |
| No. unstuck/EMA entries        | 6538      |
| No. unstuck/EMA closes         | 6862      |
| No. normal closes              | 251       |
| Average n fills per day        | 13.0      |
| Mean hours stuck               | 1.84714   |
| Max hours stuck                | 97.0667   |
| PNL sum                        | 290.8     |
| Profit sum                     | 336.4     |
| Loss sum                       | -45.52    |
| Fee sum                        | -5.759    |
| Volume quote                   | 133374.0  |
|                                |           |
| Short                          | True      |
| ADG per exposure               | 0.251%    |
| ADG weighted per exposure      | 0.205%    |
| Final balance                  | 1302.02   |
| Final equity                   | 1302.01   |
| Net PNL + fees                 | 302.025   |
| Net Total gain                 | 30.2%     |
| Average daily gain             | 0.0251%   |
| Average daily gain weighted    | 0.0205%   |
| Loss to profit ratio           | 0.0744    |
| Price action distance mean     | 0.0127227 |
| Price action distance std      | 0.0192494 |
| Price action distance max      | 0.334847  |
| Closest bankruptcy             | 100.0%    |
| Lowest equity/balance ratio    | 0.9496    |
| Mean of 10 worst eq/bal ratios | 0.9617    |
| Equity/balance ratio std       | 0.002141  |
| No. fills                      | 24884     |
| No. entries                    | 11675     |
| No. closes                     | 13209     |
| No. initial entries            | 0         |
| No. reentries                  | 0         |
| No. unstuck/EMA entries        | 11675     |
| No. unstuck/EMA closes         | 12577     |
| No. normal closes              | 632       |
| Average n fills per day        | 23.7      |
| Mean hours stuck               | 1.01319   |
| Max hours stuck                | 10.45     |
| PNL sum                        | 307.0     |
| Profit sum                     | 331.7     |
| Loss sum                       | -24.68    |
| Fee sum                        | -4.983    |
| Volume quote                   | 325743.0  |
+--------------------------------+-----------+
