+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | UNIUSDT   |
| No. days                    | 650.707   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.305%    |
| Final balance               | 10854.3   |
| Final equity                | 10853.9   |
| Net PNL + fees              | 9354.34   |
| Total gain                  | 634.8%    |
| Average daily gain          | 0.324%    |
| DG mean std ratio           | 0.139     |
| Price action distance mean  | 0.0265178 |
| Price action distance std   | 0.0354589 |
| Price action distance max   | 0.813571  |
| Closest bankruptcy          | 99.81%    |
| Lowest equity/balance ratio | 0.5518    |
| Equity/balance ratio std    | 0.02916   |
| No. fills                   | 7984      |
| No. entries                 | 4370      |
| No. closes                  | 3614      |
| No. initial entries         | 3146      |
| No. reentries               | 1224      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 3614      |
| Average n fills per day     | 12.3      |
| Mean hours stuck            | 2.00423   |
| Max hours stuck             | 403.283   |
| PNL sum                     | 9522.0    |
| Profit sum                  | 9522.0    |
| Loss sum                    | 0.0       |
| Fee sum                     | -167.6    |
| Biggest pos size            | 2453.2    |
| Biggest pos cost            | 10250.0   |
| Volume quote                | 1675530.0 |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.205%    |
| Final balance               | 1714.4    |
| Final equity                | 1714.27   |
| Net PNL + fees              | 214.4     |
| Total gain                  | 14.42%    |
| Average daily gain          | 0.0206%   |
| DG mean std ratio           | 0.1249    |
| Price action distance mean  | 0.0208578 |
| Price action distance std   | 0.0185695 |
| Price action distance max   | 0.262798  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.964     |
| Equity/balance ratio std    | 0.001513  |
| No. fills                   | 2703      |
| No. entries                 | 1446      |
| No. closes                  | 1257      |
| No. initial entries         | 780       |
| No. reentries               | 666       |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 1257      |
| Average n fills per day     | 4.15      |
| Mean hours stuck            | 6.2997    |
| Max hours stuck             | 115.883   |
| PNL sum                     | 216.3     |
| Profit sum                  | 216.3     |
| Loss sum                    | 0.0       |
| Fee sum                     | -1.864    |
| Biggest pos size            | 53.4      |
| Biggest pos cost            | 171.4     |
| Volume quote                | 18643.3   |
+-----------------------------+-----------+
