+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | COMPUSDT  |
| Passivbot mode              | emas      |
| No. days                    | 940.0     |
| Starting balance            | 500.0     |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.195%    |
| Final balance               | 791.03    |
| Final equity                | 791.011   |
| Net PNL + fees              | 291.03    |
| Total gain                  | 59.44     |
| Average daily gain          | 0.0486    |
| Net PNL + fees              | 291.03    |
| Loss to profit ratio        | 0.1834    |
| Price action distance mean  | 0.0120674 |
| Price action distance std   | 0.014428  |
| Price action distance max   | 0.416865  |
| Closest bankruptcy          | 100.0     |
| Lowest equity/balance ratio | 0.9048    |
| Equity/balance ratio std    | 0.002395  |
| No. fills                   | 16092     |
| No. entries                 | 10435     |
| No. closes                  | 5657      |
| No. initial entries         | 0         |
| No. reentries               | 0         |
| No. unstuck/EMA entries     | 10435     |
| No. unstuck/EMA closes      | 5204      |
| No. normal closes           | 453       |
| Average n fills per day     | 17.1      |
| Mean hours stuck            | 1.40732   |
| Max hours stuck             | 57.2      |
| PNL sum                     | 297.2     |
| Profit sum                  | 363.9     |
| Loss sum                    | -66.73    |
| Fee sum                     | -6.165    |
| Volume quote                | 161065.0  |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.21%     |
| Final balance               | 609.348   |
| Final equity                | 609.327   |
| Net PNL + fees              | 109.348   |
| Total gain                  | 22.64     |
| Average daily gain          | 0.021     |
| Net PNL + fees              | 109.348   |
| Loss to profit ratio        | 0.1422    |
| Price action distance mean  | 0.0219552 |
| Price action distance std   | 0.0280746 |
| Price action distance max   | 0.287947  |
| Closest bankruptcy          | 100.0     |
| Lowest equity/balance ratio | 0.9589    |
| Equity/balance ratio std    | 0.002658  |
| No. fills                   | 9700      |
| No. entries                 | 5397      |
| No. closes                  | 4303      |
| No. initial entries         | 0         |
| No. reentries               | 0         |
| No. unstuck/EMA entries     | 5397      |
| No. unstuck/EMA closes      | 1118      |
| No. normal closes           | 3185      |
| Average n fills per day     | 10.3      |
| Mean hours stuck            | 2.33436   |
| Max hours stuck             | 66.9833   |
| PNL sum                     | 113.2     |
| Profit sum                  | 132.0     |
| Loss sum                    | -18.77    |
| Fee sum                     | -3.841    |
| Volume quote                | 40809.3   |
+-----------------------------+-----------+
