+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | MATICUSDT |
| No. days                    | 649.706   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.488%    |
| Final balance               | 2059.03   |
| Final equity                | 2058.97   |
| Net PNL + fees              | 559.029   |
| Total gain                  | 38.29%    |
| Average daily gain          | 0.0498%   |
| DG mean std ratio           | 0.1056    |
| Price action distance mean  | 0.0102982 |
| Price action distance std   | 0.0161728 |
| Price action distance max   | 0.353325  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.9739    |
| Equity/balance ratio std    | 0.001308  |
| No. fills                   | 39114     |
| No. entries                 | 24162     |
| No. closes                  | 14952     |
| No. initial entries         | 14095     |
| No. reentries               | 10056     |
| No. unstuck entries         | 11        |
| No. unstuck closes          | 3         |
| No. normal closes           | 14949     |
| Average n fills per day     | 60.2      |
| Mean hours stuck            | 0.411022  |
| Max hours stuck             | 122.167   |
| PNL sum                     | 574.3     |
| Profit sum                  | 574.6     |
| Loss sum                    | -0.3062   |
| Fee sum                     | -15.26    |
| Biggest pos size            | 11248.0   |
| Biggest pos cost            | 205.1     |
| Volume quote                | 152568.0  |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.22%     |
| Final balance               | 1730.75   |
| Final equity                | 1730.75   |
| Net PNL + fees              | 230.752   |
| Total gain                  | 16.04%    |
| Average daily gain          | 0.0222%   |
| DG mean std ratio           | 0.1038    |
| Price action distance mean  | 0.0131831 |
| Price action distance std   | 0.0178335 |
| Price action distance max   | 0.305501  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.956     |
| Equity/balance ratio std    | 0.001726  |
| No. fills                   | 32579     |
| No. entries                 | 19527     |
| No. closes                  | 13052     |
| No. initial entries         | 12651     |
| No. reentries               | 6873      |
| No. unstuck entries         | 3         |
| No. unstuck closes          | 1         |
| No. normal closes           | 13051     |
| Average n fills per day     | 50.1      |
| Mean hours stuck            | 0.485686  |
| Max hours stuck             | 74.3833   |
| PNL sum                     | 240.6     |
| Profit sum                  | 240.6     |
| Loss sum                    | 0.0       |
| Fee sum                     | -9.819    |
| Biggest pos size            | 10660.0   |
| Biggest pos cost            | 172.8     |
| Volume quote                | 98193.7   |
+-----------------------------+-----------+
