+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | OPUSDT    |
| No. days                    | 60.4146   |
| Starting balance            | 1500.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.828%    |
| Final balance               | 2468.25   |
| Final equity                | 2420.72   |
| Net PNL + fees              | 968.247   |
| Total gain                  | 67.09%    |
| Average daily gain          | 0.841%    |
| DG mean std ratio           | 0.2505    |
| Price action distance mean  | 0.0158026 |
| Price action distance std   | 0.0198139 |
| Price action distance max   | 0.203293  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.831     |
| Equity/balance ratio std    | 0.01106   |
| No. fills                   | 6517      |
| No. entries                 | 3927      |
| No. closes                  | 2590      |
| No. initial entries         | 2463      |
| No. reentries               | 1464      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 2590      |
| Average n fills per day     | 108.0     |
| Mean hours stuck            | 0.226413  |
| Max hours stuck             | 30.6      |
| PNL sum                     | 1006.0    |
| Profit sum                  | 1006.0    |
| Loss sum                    | 0.0       |
| Fee sum                     | -38.17    |
| Biggest pos size            | 3116.8    |
| Biggest pos cost            | 1755.0    |
| Volume quote                | 381683.0  |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.884%    |
| Final balance               | 1582.2    |
| Final equity                | 1475.4    |
| Net PNL + fees              | 82.2049   |
| Total gain                  | 5.691%    |
| Average daily gain          | -0.0282%  |
| DG mean std ratio           | -0.02933  |
| Price action distance mean  | 0.0580749 |
| Price action distance std   | 0.0999366 |
| Price action distance max   | 0.508283  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.8966    |
| Equity/balance ratio std    | 0.01738   |
| No. fills                   | 6104      |
| No. entries                 | 4219      |
| No. closes                  | 1885      |
| No. initial entries         | 1642      |
| No. reentries               | 2577      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 1885      |
| Average n fills per day     | 101.0     |
| Mean hours stuck            | 0.264156  |
| Max hours stuck             | 98.2333   |
| PNL sum                     | 85.37     |
| Profit sum                  | 85.37     |
| Loss sum                    | 0.0       |
| Fee sum                     | -3.166    |
| Biggest pos size            | 317.0     |
| Biggest pos cost            | 158.3     |
| Volume quote                | 31664.1   |
+-----------------------------+-----------+
